TOT_POP,0-9,0-9 y/o % of total pop,19-Oct,10-19 y/o % of total pop,20-29,20-29 y/o % of total pop,30-39,30-39 y/o % of total pop,40-49,40-49 y/o % of total pop,50-59,50-59 y/o % of total pop,60-69,60-69 y/o % of total pop,70-79,70-79 y/o % of total pop,80+,80+ y/o % of total pop,White-alone pop,% White-alone,Black-alone pop,% Black-alone,Native American/American Indian-alone pop,% NA/AI-alone,Asian-alone pop,% Asian-alone,Hawaiian/Pacific Islander-alone pop,% Hawaiian/PI-alone,Two or more races pop,% Two or more races,R_death_2018,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults completing some college or associate's degree 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,ICU Beds_x,Total Population,Population Aged 60+,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,Obesity_prevalence,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,COPD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,diabetes_prevalence,diabetes_Lower 95% CI,diabetes_Upper 95% CI,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,Urban_rural_code
65711,8630,13.13326536,10676,16.2468993,12738,19.38488229,6930,10.54617948,6394,9.730486524,7015,10.67553378,6878,10.46704509,4169,6.344447657,2281,3.47126052,50819,77.33712773,12022,18.29526259,579,0.881131013,1039,1.581166015,38,0.057828978,1214,1.847483679,8.9,16.7,29.2,29.6,24.5,21.6,25.5,26.0,45357,42802,47912,3.9,45357,74.8,27,65411,11946,47.7,46.0,49.3,36.4,35.2,37.6,7.7,7.1,8.3,8.2,7.2,9.2,12.9,12.2,13.6,3.2,3.1,3.4,5
49565,7218,14.56269545,7185,14.49611621,6000,12.10531625,5671,11.44154141,5715,11.53031373,6268,12.64602038,5804,11.70987592,3774,7.614243922,1930,3.893876728,40244,81.1943912,6695,13.50751538,565,1.13991728,380,0.766670029,710,1.432462423,971,1.95904368,11.5,21.7,29.4,32.7,16.1,20.0,27.7,25.4,46259,42686,49832,3.7,46259,76.3,9,48239,10925,53.1,51.3,54.8,38.1,36.7,39.4,9.0,8.3,9.8,9.2,8.1,10.5,15.2,14.3,16.1,3.7,3.5,4.0,5
13746,1465,10.65764586,1632,11.87254474,1723,12.53455551,1539,11.19598429,1568,11.40695475,1983,14.42601484,1897,13.80037829,1285,9.348174014,654,4.757747708,10482,76.25491052,2791,20.30408846,120,0.872981231,85,0.618361705,2,0.014549687,266,1.935108395,13.2,16.3,41.7,33.1,8.9,22.3,29.2,26.9,43367,38632,48102,6.6,43367,71.5,0,14187,3871,55.2,53.3,57.0,40.0,38.3,41.5,10.2,9.4,11.0,10.7,9.5,11.9,15.8,14.9,16.7,4.0,3.7,4.2,3
14751,2107,14.28377737,2180,14.77865907,1721,11.66700563,1754,11.89071927,1624,11.00942309,1751,11.87038167,1744,11.82292726,1198,8.121483289,672,4.555623348,13352,90.51589723,760,5.152193072,179,1.213477052,133,0.901633788,18,0.122025625,309,2.094773236,12.0,18.9,33.1,32.5,15.5,18.2,26.5,25.3,42522,38066,46978,3.3,42522,70.1,5,14990,3544,49.5,47.7,51.5,37.3,35.9,38.7,9.1,8.4,9.8,8.7,7.6,9.8,14.8,13.9,15.7,3.7,3.5,3.9,5
362265,48756,13.45865596,50476,13.93344651,52696,14.54625757,49995,13.80067078,43190,11.92221164,43379,11.97438339,38751,10.69686555,22456,6.198777138,12566,3.468731453,329185,90.86856307,15566,4.296854513,3112,0.859039653,8123,2.242281203,504,0.139124674,5775,1.594136889,8.4,17.6,28.9,32.0,21.5,16.2,22.6,20.3,53034,49682,56386,4.7,53034,87.5,115,358484,68411,49.4,47.4,51.3,40.3,38.8,41.8,7.2,6.7,7.8,6.3,5.6,7.1,14.0,13.1,14.9,3.3,3.1,3.5,3
9947,1691,17.00010053,1739,17.48265809,1266,12.72745551,1232,12.38564391,1219,12.25495124,1152,11.58138132,907,9.118327134,512,5.147280587,229,2.302201669,9422,94.72202674,118,1.186287323,185,1.859857243,65,0.653463356,8,0.080426259,149,1.497939077,7.1,24.7,31.4,28.7,15.2,10.5,15.7,15.1,49845,45163,54527,2.8,49845,82.2,0,10484,1503,47.2,45.3,49.2,37.8,36.3,39.2,7.3,6.7,8.0,7.5,6.6,8.4,12.9,12.1,13.7,3.1,2.9,3.3,6
2131,181,8.493664946,390,18.30126701,227,10.65227593,305,14.31252933,268,12.57625528,296,13.8901924,249,11.68465509,146,6.851243548,69,3.237916471,1965,92.21022994,73,3.425621774,23,1.07930549,30,1.40778977,1,0.046926326,39,1.830126701,5.2,14.3,33.4,29.7,22.5,13.0,25.4,23.0,56590,51168,62012,2.6,56590,93.3,0,2083,388,46.3,44.0,48.6,34.9,33.2,36.6,7.7,6.9,8.5,8.1,6.8,9.3,12.0,11.0,12.9,3.0,2.8,3.3,3
83572,11503,13.76417939,11048,13.21973867,10503,12.56760638,10646,12.73871632,10071,12.05068683,10930,13.07854305,9758,11.67615948,5884,7.04063562,3229,3.863734265,73192,87.57957211,7327,8.76729048,618,0.739482123,989,1.183410712,83,0.09931556,1363,1.630929019,11.9,11.7,38.8,34.3,15.3,13.4,20.1,18.8,56556,52464,60648,5.7,56556,93.3,0,83909,17601,51.1,49.0,53.0,40.6,38.9,42.1,8.2,7.5,9.0,8.7,7.6,9.9,12.7,11.9,13.6,3.2,3.0,3.4,3
28875,3668,12.7030303,3717,12.87272727,3554,12.30822511,3144,10.88831169,3194,11.06147186,3872,13.40952381,3853,13.34372294,2665,9.229437229,1208,4.183549784,27053,93.69004329,747,2.587012987,324,1.122077922,248,0.858874459,28,0.096969697,475,1.645021645,12.3,16.1,36.0,31.4,16.5,15.9,25.0,23.4,46067,41492,50642,3.4,46067,76.0,8,28109,7221,50.8,48.9,52.8,38.7,37.0,40.2,9.5,8.6,10.4,9.6,8.3,11.0,14.4,13.4,15.4,3.6,3.4,3.9,5
23148,2770,11.96647659,3251,14.04440988,2645,11.42647313,2704,11.68135476,2669,11.53015379,2972,12.83912217,3184,13.75496803,1942,8.389493693,1011,4.367547952,18599,80.34819423,3689,15.93658199,163,0.704164507,198,0.855365474,13,0.056160359,486,2.099533437,11.4,16.3,33.5,34.7,15.5,15.7,25.9,23.8,51192,46331,56053,4.2,51192,84.4,0,23574,5727,51.3,49.2,53.3,39.3,37.7,41.0,9.3,8.5,10.1,9.5,8.3,10.8,14.4,13.5,15.4,3.7,3.4,3.9,6
138371,18145,13.11329686,19504,14.09543907,15183,10.97267491,17658,12.7613445,17724,12.80904236,19847,14.34332338,16321,11.79510157,9602,6.939315319,4387,3.170462019,131313,94.89922021,2201,1.59065122,1327,0.959015979,944,0.682223876,91,0.065765225,2495,1.803123487,8.4,10.9,28.8,33.5,26.8,8.3,11.5,10.5,73718,67691,79745,3.1,73718,121.6,20,125963,26729,45.4,43.1,47.7,35.5,33.8,37.2,7.1,6.4,8.0,7.3,6.1,8.6,11.0,10.1,12.0,2.8,2.6,3.1,2
9864,1557,15.78467153,1527,15.48053528,1312,13.30089213,1236,12.53041363,1092,11.07055961,1228,12.44931062,966,9.793187348,597,6.052311436,349,3.53811841,9263,93.90713706,172,1.743714517,163,1.652473642,93,0.942822384,33,0.334549878,140,1.419302514,5.7,29.2,31.3,21.8,17.7,13.5,19.2,19.1,50539,45283,55795,2.3,50539,83.4,0,9871,1826,49.7,47.6,51.7,38.9,37.4,40.5,8.4,7.7,9.1,7.8,6.8,8.8,15.1,14.1,16.1,3.6,3.4,3.8,6
15673,2140,13.65405474,2053,13.09895999,2137,13.63491355,2503,15.97013973,2051,13.0861992,1896,12.09723729,1468,9.366426338,935,5.965673451,490,3.126395712,14334,91.45664519,714,4.555605181,221,1.41006827,177,1.129330696,17,0.10846679,210,1.339883877,6.5,30.5,36.5,23.3,9.8,19.5,24.3,24.2,47008,42044,51972,3.6,47008,77.5,0,15804,2754,49.6,47.6,51.6,39.0,37.5,40.6,7.6,7.0,8.2,6.7,6.0,7.4,14.7,13.8,15.6,3.3,3.2,3.6,6
50031,5489,10.97119786,5593,11.17906898,5812,11.61679759,6086,12.16445804,5885,11.76270712,7227,14.44504407,8392,16.77360037,4201,8.396793988,1346,2.690331994,42478,84.90335992,5115,10.22366133,1168,2.334552577,425,0.849473327,44,0.087945474,801,1.601007375,13.0,19.8,36.7,29.5,14.0,15.0,24.7,23.8,46017,41985,50049,5.0,46017,75.9,8,46974,12746,52.6,50.6,54.6,39.2,37.6,40.8,9.6,8.7,10.6,10.1,8.6,11.7,15.1,14.0,16.2,3.7,3.4,4.0,6
119648,18818,15.72780155,16879,14.1072145,17251,14.4181265,17221,14.39305296,14454,12.08043595,13695,11.44607515,11378,9.50956138,6155,5.144256486,3797,3.173475528,94925,79.33688821,13192,11.02567531,1608,1.343942231,7232,6.044396898,159,0.13288981,2532,2.116207542,9.4,22.6,31.6,31.0,14.8,19.7,27.7,27.3,41912,38795,45029,2.9,41912,69.1,99,121230,19850,48.4,46.7,50.1,37.5,36.2,38.8,8.1,7.5,8.7,8.2,7.3,9.2,14.3,13.5,15.0,3.4,3.2,3.6,3
6948,1050,15.11226252,953,13.71617732,738,10.62176166,793,11.41335636,722,10.39147956,717,10.31951641,765,11.01036269,688,9.902130109,522,7.512953368,6462,93.00518135,105,1.511226252,111,1.597582038,191,2.748992516,1,0.014392631,78,1.122625216,7.5,47.6,19.1,13.2,20.1,22.4,35.2,39.0,37738,33437,42039,7.0,37738,62.2,0,7191,1986,58.8,56.2,61.2,42.1,40.3,44.0,13.5,12.1,14.7,10.5,9.1,11.9,23.8,22.0,25.4,5.9,5.4,6.4,6
12159,1307,10.74923925,1339,11.01241878,1178,9.688296735,1303,10.7163418,1304,10.72456616,1734,14.2610412,2000,16.44872111,1393,11.45653425,601,4.942840694,11379,93.58499877,316,2.598897936,138,1.134961757,130,1.069166872,7,0.057570524,189,1.554404145,11.2,15.2,41.8,31.2,11.7,14.5,23.7,22.0,47572,43877,51267,3.5,47572,78.5,0,11246,3375,51.0,48.7,53.2,35.7,34.0,37.4,10.2,9.3,11.1,10.2,8.8,11.6,14.5,13.5,15.6,3.7,3.4,4.0,6
136271,17785,13.05119945,18901,13.87015579,19290,14.15561638,19842,14.56069156,16000,11.7413096,15834,11.61949351,15001,11.00821158,8840,6.487073552,4778,3.506248578,124661,91.48021222,4819,3.536335684,1322,0.970125705,2520,1.849256261,109,0.079987672,2840,2.084082453,7.8,8.1,21.9,37.9,32.0,8.5,11.4,10.9,69600,65886,73314,2.6,69600,114.8,0,130552,25788,40.0,38.0,42.1,31.7,30.1,33.2,6.3,5.8,7.0,6.1,5.3,7.1,10.0,9.2,10.8,2.7,2.5,2.8,3
3741,616,16.46618551,571,15.26329858,489,13.07137129,526,14.06041165,477,12.75060144,431,11.52098369,354,9.462710505,169,4.517508688,108,2.886928629,3471,92.78267843,124,3.314621759,43,1.149425287,24,0.641539695,0,0.0,79,2.11173483,3.5,20.2,38.5,30.7,10.6,10.0,13.5,13.3,65273,59538,71008,2.5,65273,107.7,0,3735,608,48.6,46.5,50.4,39.3,37.7,40.9,7.1,6.6,7.6,6.4,5.8,7.1,13.8,13.1,14.5,3.2,3.0,3.4,6
3478,311,8.941920644,332,9.545715929,314,9.028177113,306,8.798159862,355,10.20701553,485,13.94479586,671,19.29269695,469,13.48476136,235,6.756756757,3288,94.53709028,37,1.063829787,62,1.782633698,13,0.373778033,12,0.345025877,66,1.897642323,14.8,15.3,28.2,35.9,20.6,18.1,35.6,37.7,39506,35153,43859,5.0,39506,65.2,0,3358,1378,55.6,53.7,57.3,39.1,37.7,40.3,12.8,11.7,14.1,11.6,9.9,13.5,18.8,17.4,20.1,4.8,4.5,5.2,6
12175,1316,10.80903491,1338,10.98973306,1255,10.30800821,1241,10.19301848,1358,11.15400411,1745,14.33264887,1780,14.6201232,1365,11.21149897,777,6.381930185,9654,79.2936345,2044,16.78850103,194,1.593429158,46,0.377823409,1,0.008213552,236,1.938398357,14.4,15.5,40.2,31.7,12.6,18.2,28.6,28.0,42233,38485,45981,5.4,42233,69.7,0,12353,3684,53.7,51.6,55.6,39.2,37.7,40.7,11.2,10.3,12.2,11.1,9.7,12.6,16.9,15.8,17.9,4.3,4.0,4.6,6
15695,1993,12.69831156,1896,12.08028034,2825,17.99936285,2742,17.47053202,2137,13.61580121,1577,10.04778592,1215,7.741318891,804,5.122650526,506,3.223956674,14330,91.30296273,822,5.237336731,143,0.911118191,240,1.529149411,11,0.070086015,149,0.949346926,6.2,36.1,27.6,25.5,10.8,21.5,21.9,21.7,45341,41216,49466,2.1,45341,74.8,0,14791,2482,48.4,46.1,50.5,39.0,37.4,40.7,6.7,6.1,7.2,5.7,5.1,6.4,13.7,12.8,14.5,3.1,2.9,3.4,5
7032,868,12.34357224,911,12.95506257,763,10.85039818,769,10.93572241,722,10.26734926,941,13.38168373,888,12.62798635,760,10.80773606,410,5.830489192,6302,89.6188851,450,6.399317406,74,1.052332196,65,0.924345848,3,0.042662116,138,1.962457338,7.9,19.3,36.7,32.2,11.8,16.3,25.5,25.4,44821,40015,49627,4.7,44821,73.9,0,7293,1985,51.2,49.6,52.8,38.0,36.6,39.4,10.0,9.4,10.8,8.8,7.9,9.7,17.1,16.3,17.9,4.2,3.9,4.4,6
903,110,12.18161683,133,14.72868217,77,8.527131783,125,13.8427464,92,10.18826135,117,12.95681063,119,13.17829457,90,9.966777409,40,4.429678848,865,95.79180509,4,0.442967885,9,0.996677741,2,0.221483942,0,0.0,23,2.547065338,6.5,9.0,27.7,37.0,26.3,7.8,10.2,10.2,67470,59965,74975,3.0,67470,111.3,0,889,255,47.3,45.3,49.3,35.0,33.5,36.3,8.9,8.0,9.8,8.3,7.1,9.6,12.6,11.6,13.6,3.3,3.1,3.6,6
17284,2283,13.20874798,2252,13.02939134,2009,11.62346679,2039,11.79703772,1924,11.13168248,2249,13.01203425,2241,12.96574867,1457,8.429761629,830,4.802129137,13168,76.18606804,3504,20.27308493,176,1.018282805,136,0.786854895,12,0.069428373,288,1.666280953,10.6,16.2,36.7,31.0,16.1,15.8,25.6,24.9,44917,40865,48969,4.1,44917,74.1,0,16727,4255,49.6,47.8,51.3,39.3,37.8,40.6,8.9,8.3,9.7,8.7,7.6,9.8,14.7,13.9,15.6,3.7,3.5,3.9,4
100657,13635,13.54600276,16089,15.98398522,10560,10.49107365,13749,13.65925867,15035,14.9368648,13443,13.35525597,9856,9.791668736,5655,5.618089154,2635,2.617801047,87545,86.97358356,6850,6.80528925,839,0.833523749,3166,3.145335148,111,0.11027549,2146,2.131992807,6.2,7.9,19.6,32.3,40.3,5.1,6.9,6.4,102858,95299,110417,3.2,102858,169.6,6,90414,14954,41.2,39.1,43.3,32.4,30.7,34.0,5.8,5.3,6.4,5.6,4.7,6.6,9.6,8.9,10.4,2.5,2.4,2.7,2
10234,1180,11.53019347,1384,13.52354895,1163,11.36408052,1207,11.79401993,1108,10.82665624,1341,13.10338089,1331,13.00566738,962,9.400039085,558,5.452413524,9509,92.91577096,247,2.413523549,168,1.641586867,171,1.670900919,5,0.048856752,134,1.309360954,12.1,21.5,34.9,25.3,18.3,16.9,23.9,21.7,42205,38590,45820,3.1,42205,69.6,0,10266,2816,49.4,47.3,51.4,36.4,34.9,37.9,9.7,8.9,10.6,9.1,7.8,10.4,15.1,14.1,16.1,3.8,3.6,4.1,6
54450,6497,11.93204775,6907,12.68503214,7320,13.44352617,7177,13.18089991,7168,13.16437098,6959,12.7805326,6331,11.6271809,3980,7.309458219,2111,3.876951331,42891,78.77134986,9570,17.57575758,561,1.03030303,399,0.732782369,47,0.086317723,982,1.80348944,10.5,19.9,31.5,34.1,14.5,16.4,20.8,19.3,49788,45234,54342,4.1,49788,82.1,0,53026,11467,50.4,48.4,52.1,38.4,37.1,39.9,8.5,7.8,9.1,8.7,7.6,9.8,13.8,13.0,14.6,3.4,3.2,3.6,4
10589,1022,9.651525168,1149,10.85088299,938,8.858249126,930,8.782699027,948,8.95268675,1503,14.19397488,1779,16.8004533,1557,14.70393805,763,7.205590707,9524,89.94239305,732,6.912834073,99,0.934932477,37,0.349419209,6,0.056662574,191,1.803758617,14.1,13.7,39.0,31.3,16.0,17.6,28.5,27.1,40641,36153,45129,7.9,40641,67.0,0,10429,3930,54.9,52.2,57.2,38.6,36.6,40.5,13.1,11.8,14.5,12.4,10.6,14.3,17.9,16.5,19.3,4.7,4.4,5.1,6
8232,875,10.6292517,906,11.0058309,818,9.936831876,747,9.074344023,799,9.706025267,1243,15.09961127,1270,15.42759961,982,11.92905734,592,7.191448008,6187,75.15792031,1810,21.98736638,63,0.765306122,26,0.315840622,1,0.012147716,145,1.761418853,14.4,19.2,39.0,28.5,13.3,22.2,34.3,33.3,38826,34688,42964,6.5,38826,64.0,0,8403,2707,56.5,54.5,58.4,40.5,38.9,42.1,12.3,11.3,13.4,11.9,10.4,13.5,18.6,17.4,19.8,4.7,4.4,5.1,6
28719,3272,11.39315436,3506,12.20794596,3106,10.8151398,2926,10.18837703,3197,11.1320032,4089,14.23796093,4436,15.44622027,2873,10.00383022,1314,4.575368223,24812,86.39576587,2794,9.728751001,283,0.985410356,153,0.532748355,18,0.062676277,659,2.294648142,10.6,16.1,49.5,23.5,10.9,17.5,28.4,26.2,47028,42687,51369,5.0,47028,77.6,0,27436,7726,54.7,52.6,56.5,39.5,38.0,41.0,10.7,9.8,11.6,10.9,9.5,12.3,16.0,15.0,17.0,4.0,3.7,4.3,6
66893,9748,14.57252627,9864,14.74593754,8495,12.69938559,9041,13.51561449,8052,12.03713393,7976,11.92351965,6876,10.27910245,4621,6.90804718,2220,3.318732902,62974,94.14138998,1345,2.010673763,680,1.016548817,817,1.221353505,101,0.150987398,976,1.459046537,9.0,20.5,32.7,31.9,14.9,17.3,26.1,25.6,53559,49185,57933,6.3,53559,88.3,0,66867,12717,46.6,44.7,48.5,37.0,35.6,38.5,7.8,7.2,8.4,7.2,6.4,8.1,14.3,13.4,15.1,3.4,3.2,3.6,3
6054,631,10.42286092,707,11.67822927,941,15.54344235,701,11.57912124,557,9.200528576,692,11.4304592,777,12.83448959,661,10.91840106,387,6.39246779,5582,92.20350182,240,3.96432111,85,1.404030393,33,0.545094153,0,0.0,114,1.883052527,11.1,25.8,33.8,26.0,14.4,16.8,28.0,26.9,43827,39100,48554,3.0,43827,72.3,0,5851,1673,51.7,49.5,53.8,37.9,36.3,39.5,10.5,9.5,11.5,10.0,8.5,11.6,15.1,14.1,16.2,4.0,3.7,4.3,6
2895,339,11.70984456,490,16.92573402,293,10.1208981,384,13.2642487,318,10.98445596,340,11.74438687,365,12.60794473,262,9.050086356,104,3.592400691,2751,95.02590674,51,1.761658031,31,1.070811744,13,0.449050086,0,0.0,49,1.692573402,6.5,21.5,24.0,38.0,16.5,16.5,23.8,21.2,47317,42009,52625,2.9,47317,78.0,0,3122,711,47.8,45.8,49.7,37.0,35.4,38.5,8.2,7.4,8.9,7.2,6.2,8.1,14.2,13.3,15.1,3.4,3.2,3.7,6
16866,2357,13.97486067,2345,13.90371161,2322,13.76734258,2288,13.56575359,2044,12.11905609,2005,11.88782165,1732,10.2691806,1045,6.195897071,728,4.316376141,15277,90.578679,907,5.377682912,229,1.357761176,129,0.764852366,8,0.047432705,316,1.873591842,10.0,22.2,32.3,29.0,16.5,15.8,21.3,19.6,53059,47636,58482,3.4,53059,87.5,0,17346,3440,49.5,47.5,51.4,38.2,36.7,39.7,8.3,7.6,9.1,8.1,7.0,9.2,13.7,12.8,14.6,3.4,3.2,3.6,5
3253,375,11.52782047,468,14.38671995,321,9.867814325,332,10.20596373,369,11.34337535,459,14.11005226,454,13.95634799,288,8.853366124,187,5.748539809,3100,95.29664925,58,1.782969567,22,0.676298801,14,0.430371964,2,0.061481709,57,1.752228712,11.0,15.4,22.6,37.1,24.9,13.4,20.5,18.9,57126,50778,63474,2.3,57126,94.2,0,3348,781,48.8,46.3,51.4,35.5,33.6,37.3,9.5,8.4,10.6,9.4,7.7,11.1,13.5,12.2,14.7,3.6,3.3,3.9,6
25418,3551,13.97041467,3598,14.155323,3106,12.21968684,2857,11.24006609,3060,12.03871272,3213,12.64064836,2992,11.77118577,1953,7.683531356,1088,4.28043119,19848,78.08639547,4526,17.80627901,260,1.022897159,384,1.51074042,20,0.078684397,380,1.495003541,11.8,25.0,33.4,27.2,14.5,20.6,30.1,30.3,41961,37564,46358,4.3,41961,69.2,0,25689,5778,52.8,50.9,54.6,39.0,37.6,40.3,10.0,9.2,10.8,10.5,9.2,11.8,15.9,15.0,16.8,4.0,3.8,4.3,6
3079,451,14.64761286,494,16.04417019,365,11.85449821,341,11.07502436,359,11.65962975,419,13.60831439,327,10.62033128,200,6.49561546,123,3.994803508,2923,94.93341994,54,1.753816174,37,1.20168886,27,0.876908087,0,0.0,38,1.234166937,7.2,23.5,27.8,29.0,19.7,12.1,15.9,14.5,57052,50737,63367,2.7,57052,94.1,0,3067,630,47.4,45.3,49.4,36.4,34.9,37.9,8.0,7.3,8.7,7.7,6.5,8.7,13.1,12.2,14.0,3.3,3.0,3.5,6
230221,31293,13.59259147,31805,13.81498647,31905,13.85842299,29370,12.75730711,26561,11.53717515,27382,11.89378901,25590,11.1154065,16720,7.262586819,9595,4.167734481,178843,77.68318268,40958,17.79073151,1907,0.828334513,4066,1.766129067,322,0.139865607,4125,1.791756616,9.4,14.8,24.2,35.2,25.8,15.0,22.2,21.4,56848,53262,60434,3.6,56848,93.8,194,222277,47438,43.7,41.9,45.5,33.0,31.7,34.3,8.0,7.4,8.8,7.9,6.9,9.0,13.2,12.4,14.0,3.4,3.2,3.6,4
9016,997,11.0581189,1228,13.6202307,987,10.94720497,1029,11.41304348,1139,12.63309672,1287,14.27462289,1235,13.69787045,697,7.730700976,417,4.625110914,8453,93.7555457,117,1.29769299,142,1.574977817,99,1.098047915,4,0.044365572,201,2.229370009,10.9,12.2,34.5,29.4,23.9,9.7,14.2,13.5,63929,56970,70888,4.2,63929,105.4,0,8650,2134,48.8,46.6,51.1,36.5,34.6,38.2,9.3,8.4,10.2,9.2,7.9,10.6,13.8,12.7,14.9,3.6,3.3,3.8,2
64525,12368,19.16776443,10959,16.98411468,9936,15.39868268,7705,11.9411081,7477,11.58775668,6301,9.765207284,4686,7.262301434,3289,5.097249128,1804,2.795815575,63685,98.698179,251,0.388996513,262,0.406044169,149,0.230918249,13,0.02014723,165,0.255714839,6.5,48.5,25.0,16.2,10.3,33.2,45.3,46.0,30490,27531,33449,10.1,30490,50.3,0,63420,9636,55.0,52.2,57.5,42.6,40.7,44.5,9.1,8.2,9.9,7.9,6.8,9.0,19.4,18.0,20.7,4.5,4.1,4.8,5
9433,1057,11.20534294,1218,12.91211704,1243,13.17714407,1199,12.71069649,1017,10.78129969,1218,12.91211704,1193,12.64709,817,8.661083431,471,4.993109297,8830,93.60754797,265,2.809286547,126,1.335736245,88,0.932895155,4,0.042404325,120,1.272129757,10.4,22.9,29.8,30.6,16.6,19.4,30.4,30.2,43115,38570,47660,3.6,43115,71.1,0,9365,2425,51.8,49.6,53.8,36.7,35.2,38.3,10.0,9.0,11.0,9.9,8.5,11.5,14.6,13.5,15.7,3.8,3.5,4.1,6
1311,205,15.63691838,197,15.02669718,136,10.37376049,176,13.42486651,167,12.73836766,149,11.36536995,140,10.67887109,74,5.644546148,67,5.110602593,1226,93.51639969,28,2.135774218,27,2.059496568,7,0.533943555,1,0.076277651,22,1.678108314,15.3,14.1,45.9,24.2,15.9,12.6,17.3,17.5,59064,52761,65367,3.3,59064,97.4,0,1139,217,47.5,45.9,48.9,36.5,35.4,37.5,7.9,7.3,8.5,7.4,6.6,8.3,13.2,12.4,13.9,3.3,3.1,3.5,6
1362,151,11.0866373,179,13.14243759,127,9.324522761,128,9.3979442,130,9.544787078,184,13.50954479,195,14.31718062,156,11.45374449,112,8.223201175,1239,90.969163,51,3.744493392,23,1.688693098,22,1.615271659,0,0.0,27,1.982378855,10.9,10.6,43.6,32.2,13.7,14.6,17.8,16.7,46915,41975,51855,3.5,46915,77.4,0,1084,369,50.3,48.3,52.0,35.6,34.4,36.8,10.9,9.9,11.9,10.0,8.5,11.4,15.4,14.2,16.4,4.0,3.8,4.3,6
3758,482,12.82597126,518,13.78392762,412,10.96327834,404,10.75039915,468,12.45343268,510,13.57104843,487,12.95902076,299,7.956359766,178,4.736562001,3619,96.30122406,38,1.011176158,42,1.117615753,22,0.585417775,1,0.026609899,36,0.95795636,7.4,24.7,29.9,27.6,17.7,14.2,22.6,22.6,54774,49555,59993,3.8,54774,90.3,0,3894,904,46.3,44.6,47.9,35.7,34.6,36.8,7.7,7.1,8.4,6.5,5.7,7.3,14.1,13.2,15.0,3.3,3.1,3.6,6
7462,1008,13.50844278,1077,14.43312785,1043,13.97748593,954,12.7847762,800,10.72098633,852,11.41785044,801,10.73438756,553,7.410881801,374,5.01206111,6510,87.24202627,630,8.442776735,126,1.688555347,51,0.683462879,6,0.080407397,139,1.862771375,10.2,26.8,31.7,28.7,12.8,19.2,29.2,26.7,43084,38379,47789,4.3,43084,71.1,0,7541,1817,53.4,51.9,54.9,40.0,39.0,41.0,10.0,9.2,10.7,9.6,8.5,10.7,16.2,15.4,17.1,4.1,3.8,4.3,6
2084931,297685,14.27793054,307090,14.72902461,296801,14.23553106,303464,14.55510998,275081,13.19376996,260489,12.49389069,191723,9.195652038,101672,4.876516297,50926,2.442574838,1521214,72.96231866,365846,17.54715144,18402,0.882619137,121696,5.836931774,5139,0.246482977,52634,2.524496014,6.6,14.4,24.0,30.2,31.5,12.1,16.8,15.4,66059,64733,67385,3.5,66059,109.0,409,1983675,306980,43.0,41.5,44.5,33.2,32.2,34.2,6.2,5.7,6.8,6.2,5.4,7.2,12.0,11.3,12.7,2.8,2.7,3.0,1
137640,19608,14.24585876,19642,14.27056088,25155,18.27593723,18170,13.20110433,13448,9.770415577,14558,10.57686719,13065,9.492153444,8605,6.251816332,5389,3.915286254,117366,85.27027027,11370,8.260680035,1400,1.017146178,3347,2.431705899,204,0.148212729,3953,2.871984888,10.1,11.6,30.1,33.7,24.5,16.0,22.1,22.7,48040,45330,50750,3.2,48040,79.2,110,135371,25874,42.1,40.2,43.9,33.4,32.1,34.8,7.0,6.4,7.6,7.0,6.1,8.0,11.2,10.5,11.9,2.9,2.8,3.1,4
823,100,12.15066829,82,9.963547995,71,8.626974484,85,10.32806804,97,11.78614824,88,10.69258809,129,15.67436209,108,13.12272175,63,7.654921021,755,91.73754557,12,1.458080194,29,3.523693803,8,0.972053463,0,0.0,19,2.308626974,8.5,18.5,29.0,37.1,15.3,18.9,22.8,21.8,41413,36877,45949,3.4,41413,68.3,0,721,282,53.9,52.0,55.9,38.8,37.3,40.3,11.8,10.9,12.8,9.4,8.2,10.5,19.5,18.3,20.7,4.8,4.5,5.2,6
12287,1912,15.5611622,1813,14.75543257,1694,13.78692927,1613,13.12769594,1283,10.4419305,1436,11.68714902,1229,10.0024416,802,6.527223895,505,4.110034996,11270,91.72295923,600,4.883209897,156,1.269634573,70,0.569707821,10,0.081386832,181,1.473101652,10.7,31.6,31.6,24.8,12.0,22.4,32.6,32.6,41268,36850,45686,4.1,41268,68.1,0,12755,2635,53.5,51.7,55.3,40.8,39.4,42.4,9.2,8.5,9.9,8.8,7.8,9.9,16.1,15.3,17.1,3.9,3.6,4.1,6
